"URL","File Size","Outlinks","Content Tyoe"
"https://www.wsj.com/articles/top-20-of-americans-will-pay-87-of-income-tax-1523007001","1169064","150","text/html"
"https://www.wsj.com/articles/meet-the-shoe-surgeon-whose-sneaker-designs-sell-for-up-to-10-000-1523007900","994191","150","text/html"
"https://www.wsj.com/articles/fiction-chronicle-a-moonshine-lit-kentucky-noir-1523043991","956533","132","text/html"
"https://www.wsj.com/articles/cmo-today-facebook-apology-tour-continues-irwin-gotlieb-retires-cereals-sugary-bet-1523016527","978608","156","text/html"
"https://www.wsj.com/articles/mysteries-surviving-a-trifecta-of-traumas-1523043926","952761","132","text/html"
"https://www.wsj.com/articles/new-video-shows-erratic-behavior-by-man-slain-by-nypd-1523066442","957973","135","text/html"
"https://www.wsj.com/articles/the-toughest-toll-roads-in-america-1523007001","960602","141","text/html"
"https://www.wsj.com/articles/ecb-to-challenge-latvia-over-decision-to-bar-central-bank-governor-rimsevics-1523024780","960383","140","text/html"
"https://www.wsj.com/articles/u-s-job-growth-slows-in-march-unemployment-rate-holds-at-4-1-1523018081","944065","133","text/html"
"https://www.wsj.com/articles/murder-rate-in-london-rivals-that-of-new-york-1523039533","958106","138","text/html"
"https://www.wsj.com/articles/kushner-cos-has-handshake-deal-with-vornado-for-new-york-office-tower-1523058576","958079","137","text/html"
"https://www.wsj.com/articles/trucking-hiring-logistics-payrolls-surged-last-month-1523029934","956905","139","text/html"
"https://www.wsj.com/articles/todays-top-supply-chain-and-logistics-news-from-wsj-1523011016","968506","166","text/html"
"https://www.wsj.com/articles/nature-is-red-in-tooth-and-claw-without-any-humans-1523031917","947069","132","text/html"
"https://www.wsj.com/articles/amsale-aberra-designed-wedding-gowns-with-an-understated-elegance-1523023230","957260","139","text/html"
"https://www.wsj.com/articles/a-broken-fbi-promise-1523054019","951965","133","text/html"
"https://www.wsj.com/articles/anthem-may-win-by-sitting-out-wave-of-health-insurance-deals-1523016903","970616","153","text/html"
"https://www.wsj.com/articles/nine-west-seeks-bankruptcy-protection-1523042537","961402","144","text/html"
"https://www.wsj.com/articles/david-changs-culinary-mash-ups-1523030104","962161","142","text/html"
"http://www.wsj.com/public/page/archive-2015-12-16.html","249626","829","text/html"
"http://www.wsj.com/public/page/archive-2015-7-06.html","227082","764","text/html"
"http://www.wsj.com/public/page/archive-2015-3-07.html","152924","617","text/html"
"http://www.wsj.com/public/page/archive-2015-11-05.html","270752","878","text/html"
"http://www.wsj.com/public/page/archive-2015-8-17.html","218346","764","text/html"
"http://www.wsj.com/public/page/archive-2015-5-29.html","240502","821","text/html"
"http://www.wsj.com/public/page/archive-2015-4-18.html","143379","600","text/html"
"http://www.wsj.com/public/page/archive-2015-5-01.html","233870","805","text/html"
"http://www.wsj.com/public/page/archive-2015-7-23.html","263766","865","text/html"
"http://www.wsj.com/public/page/archive-2015-6-12.html","235762","811","text/html"
"http://www.wsj.com/public/page/archive-2015-1-02.html","214244","760","text/html"
"http://www.wsj.com/public/page/archive-2015-2-13.html","230968","795","text/html"
"http://www.wsj.com/public/page/archive-2015-3-24.html","240673","810","text/html"
"http://www.wsj.com/public/page/archive-2015-9-28.html","233330","801","text/html"
"http://www.wsj.com/public/page/archive-2015-2-25.html","258595","851","text/html"
"http://www.wsj.com/public/page/archive-2015-9-16.html","252096","840","text/html"
"http://www.wsj.com/public/page/archive-2015-10-10.html","149822","613","text/html"
"http://www.wsj.com/public/page/archive-2015-7-22.html","244535","826","text/html"
"http://www.wsj.com/public/page/archive-2015-5-31.html","188163","707","text/html"
"http://www.wsj.com/public/page/archive-2015-7-19.html","171019","664","text/html"
"http://www.wsj.com/public/page/archive-2015-7-10.html","229934","793","text/html"
"http://www.wsj.com/public/page/archive-2015-3-08.html","193365","712","text/html"
"http://www.wsj.com/public/page/archive-2015-11-23.html","238321","810","text/html"
"http://www.wsj.com/public/page/archive-2015-6-25.html","252793","827","text/html"
"http://www.wsj.com/public/page/archive-2015-6-30.html","248890","815","text/html"
"http://www.wsj.com/public/page/archive-2015-9-13.html","183757","691","text/html"
"http://www.wsj.com/public/page/archive-2015-1-20.html","260930","856","text/html"
"http://www.wsj.com/public/page/archive-2015-4-03.html","211369","753","text/html"
"http://www.wsj.com/public/page/archive-2015-8-04.html","241586","824","text/html"
"http://www.wsj.com/public/page/archive-2015-2-09.html","227264","785","text/html"
"http://www.wsj.com/public/page/archive-2015-2-14.html","147186","607","text/html"
"http://www.wsj.com/public/page/archive-2015-12-30.html","215591","756","text/html"
"http://www.wsj.com/public/page/archive-2015-1-29.html","290825","924","text/html"
"http://www.wsj.com/public/page/archive-2015-12-17.html","248994","826","text/html"
"http://www.wsj.com/public/page/archive-2015-7-24.html","231217","799","text/html"
"http://www.wsj.com/public/page/archive-2015-8-06.html","245805","832","text/html"
"http://www.wsj.com/public/page/archive-2015-3-04.html","263040","855","text/html"
"http://www.wsj.com/public/page/archive-2015-12-19.html","148794","610","text/html"
"https://www.wsj.com/news/types/film-review","641063","266","text/html"
"https://www.wsj.com/articles/slack-takes-wraps-off-7-1-billion-valuation-deal-1534856400?mod=article_inline","1047199","267","text/html"
"https://www.wsj.com/news/types/notable-quotable","638756","266","text/html"
"https://www.wsj.com/articles/at-fundraiser-trump-praises-tremendous-kavanaugh-claims-upper-hand-on-trade-1538138060","1057397","268","text/html"
"https://www.wsj.com/news/author/8003","635820","271","text/html"
"https://www.wsj.com/podcasts/latest/wsj-opinion-potomac-watch","117938","84","text/html"
"https://www.wsj.com/news/types/latin-america-news","642406","266","text/html"
"https://www.wsj.com/articles/the-future-of-credit-card-id-verification-1537754760?mod=article_inline","1106664","306","text/html"
"https://www.wsj.com/news/life-arts/health-wellness","901313","287","text/html"
"https://www.wsj.com/podcasts/latest/wsj-secrets-of-wealthy-women","122377","90","text/html"
"https://www.wsj.com/news/author/8594","569322","271","text/html"
"https://www.wsj.com/news/author/8590","567895","271","text/html"
"https://www.wsj.com/articles/u-s-to-counter-chinese-cable-project-in-south-pacific-1538132358?mod=article_inline&tesla=y","1049969","267","text/html"
"https://www.wsj.com/news/business/energy-oil-gas","640204","284","text/html"
"https://www.wsj.com/news/types/theater-review","641358","266","text/html"
"https://www.wsj.com/news/heard-on-the-street","660327","278","text/html"
"https://www.wsj.com/articles/intel-chip-shortage-ripples-through-pc-industry-1538153123","1059919","273","text/html"
"https://www.wsj.com/video/browse/news/politics-and-campaign","49356","108","text/html"
"https://www.wsj.com/news/business/law-legal","634843","279","text/html"
"https://www.wsj.com/articles/dunkin-to-drop-donuts-from-brands-name-1537905438?mod=hp_minor_pos3","1050825","268","text/html"
"https://www.wsj.com/articles/slack-passes-3-million-paid-users-1525802400?mod=article_inline","1052816","271","text/html"
"https://www.wsj.com/articles/u-s-consumer-sentiment-increased-in-september-1538145951?mod=hp_listb_pos4","1046056","261","text/html"
"https://www.wsj.com/news/types/bookshelf","641038","266","text/html"
"https://www.wsj.com/articles/the-kavanaugh-stakes-1538088433?mod=hp_opin_pos3","1049258","263","text/html"
"https://www.wsj.com/news/magazine/art-design","785670","287","text/html"
"https://www.wsj.com/news/markets/wealth-adviser","882894","287","text/html"
"https://www.wsj.com/articles/private-equity-turns-to-big-data-to-find-deals-1537754581?mod=hp_jr_pos3","1115865","315","text/html"
"https://www.wsj.com/articles/pope-defrocks-chilean-priest-accused-of-sexual-abuse-1538152566?mod=hp_listc_pos4","1051484","265","text/html"
"https://www.wsj.com/articles/american-golfers-ponder-foreign-concepthitting-fairways-1538046000?mod=hp_major_pos27","1060733","269","text/html"
"https://www.wsj.com/articles/elon-musk-sued-by-the-sec-for-securities-fraud-1538079650?mod=trending_now_1","1064759","278","text/html"
"https://www.wsj.com/articles/star-wars-producer-to-remain-at-lucasfilm-through-2021-1538168255?mod=hp_major_pos14","1050423","262","text/html"
"https://www.wsj.com/news/collection/far-and-away-09e79c31","1009686","62","text/html"
"https://www.wsj.com/news/types/ahead-of-the-tape","614584","241","text/html"
"https://www.wsj.com/articles/do-you-know-cobol-if-so-there-might-be-a-job-for-you-1537550913?mod=hp_jr_pos1","1080568","311","text/html"
"https://www.wsj.com/articles/chinese-startup-woos-softbank-at-75-billion-valuation-1538128269?mod=hp_major_pos17","1054583","271","text/html"
"https://www.wsj.com/articles/fed-chairman-economy-is-strong-unemployment-and-inflation-are-low-1538080364?mod=trending_now_3","1050273","266","text/html"
"https://www.wsj.com/news/types/exhibition-review","642656","266","text/html"
"https://www.wsj.com/articles/federal-prosecutors-probe-ad-industrys-media-buying-practices-1538078020?mod=hp_minor_pos1","1057922","284","text/html"
"https://www.wsj.com/articles/on-day-of-high-stakes-hearing-kavanaugh-and-accuser-prepare-to-testify-1538052956?mod=trending_now_4","1080394","276","text/html"
"https://www.wsj.com/video/browse/business","48792","108","text/html"
"https://www.wsj.com/articles/mexico-u-s-to-release-draft-of-bilateral-renegotiated-nafta-friday-1538152963?mod=hp_lead_pos2","1058869","271","text/html"
"https://www.wsj.com/news/logistics-report","372801","287","text/html"
"https://www.wsj.com/articles/these-quesadillas-are-easy-to-make-easy-to-love-1538147844","1052691","265","text/html"
"https://www.wsj.com/news/life-arts/books","880463","287","text/html"
"https://www.wsj.com/articles/notable-quotable-gender-1533250039","1042324","259","text/html"
"https://www.wsj.com/articles/notable-quotable-its-getting-hot-in-here-1535495543","1043155","259","text/html"
"https://www.wsj.com/articles/notable-quotable-democrats-expert-witnesses-1536524441","1043284","259","text/html"
"https://www.wsj.com/articles/notable-quotable-silverglate-on-kavanaugh-1538170255","1043437","259","text/html"
"https://www.wsj.com/articles/notable-quotable-betsy-devos-1537310937","1044008","259","text/html"
"https://www.wsj.com/articles/notable-quotable-swedish-car-fire-1534374103","1043095","259","text/html"
"https://www.wsj.com/articles/notable-quotable-yale-law-1531680275","1042769","259","text/html"
"https://www.wsj.com/articles/notable-quotable-doubting-objectivity-1536792836","1042230","259","text/html"
"https://www.wsj.com/articles/notable-quotable-jordan-peterson-1533935771","1041877","259","text/html"
"https://www.wsj.com/articles/notable-quotable-mccain-1535311270","1040080","259","text/html"
"https://www.wsj.com/articles/notable-quotable-nobody-cares-about-the-russia-issue-1532729589","1044000","260","text/html"
"https://www.wsj.com/articles/notable-quotable-we-regret-the-poem-1533767752","1042609","259","text/html"
"https://www.wsj.com/articles/notable-quotable-a-liberal-for-kavanaugh-1533595725","1043632","258","text/html"
"https://www.wsj.com/articles/notable-quotable-offense-1532989340","1042150","259","text/html"
"https://www.wsj.com/articles/notable-quotable-keyser-has-no-recollection-1537723756","1043503","259","text/html"
"https://www.wsj.com/articles/notable-quotable-at-the-beach-1537915895","1042674","259","text/html"
"https://www.wsj.com/articles/notable-quotable-unsafe-space-1534973815","1043630","259","text/html"
"https://www.wsj.com/articles/notable-quotable-got-mylk-1536356056","1042081","259","text/html"
"https://www.wsj.com/articles/notable-quotable-unsubsidized-farming-1535147714","1043980","259","text/html"
"https://www.wsj.com/articles/notable-quotable-does-pre-k-help-1533163439","1043588","259","text/html"
"https://www.wsj.com/articles/notable-quotable-whos-illegitimate-1535149846","1043623","259","text/html"
"https://www.wsj.com/articles/notable-quotable-wheres-the-whole-story-1537830648","1045529","260","text/html"
"https://www.wsj.com/articles/thecost-of-american-retreat-1536330449","1085064","267","text/html"
"https://www.wsj.com/amp/articles/my-fathers-fight-against-the-breast-cancer-gene-1538146392","65440","28","text/html"
"https://www.wsj.com/articles/the-human-promise-of-the-ai-revolution-1536935115","1086190","266","text/html"
"https://www.wsj.com/articles/a-way-out-of-the-immigration-crisis-1537540971","1085575","266","text/html"
"https://www.wsj.com/articles/the-impeached-president-1535725662","1084651","267","text/html"
"https://www.wsj.com/articles/my-fathers-fight-against-the-breast-cancer-gene-1538146392","1089378","266","text/html"
"https://www.wsj.com/news/types/the-saturday-essay","640844","267","text/html"
"https://www.wsj.com/pro/venturecapital?mod=WSJPro_topnav","85708","123","text/html"
"https://www.wsj.com/pro/centralbanking/livevideo/central-banking-0223","17142","57","text/html"
"https://www.wsj.com/articles/jd-com-founder-gets-back-to-business-in-beijing-days-after-arrest-in-u-s-1536062833","1059636","273","text/html"
"https://www.wsj.com/articles/citigroup-finance-chief-to-retire-march-1-1536081394","1051387","265","text/html"
"https://www.wsj.com/articles/an-american-lean-in-guru-in-china-1529575200","1054255","261","text/html"
"https://www.wsj.com/articles/ever-heard-of-iqvia-its-ceo-made-38-million-1528801200","1052091","271","text/html"
"https://www.wsj.com/articles/temple-rankings-scandal-spotlights-m-b-a-grads-swelling-debt-1536139800","1066703","264","text/html"
"https://www.wsj.com/articles/dolan-family-sues-altice-over-news-12-staffing-levels-1536108326","1049950","266","text/html"
"https://www.wsj.com/articles/south-korean-airlines-face-operational-and-familial-headwinds-1530853130","1055765","267","text/html"
"https://www.wsj.com/articles/moira-forbes-dont-get-weighted-down-by-other-peoples-expectations-1529528875","1049830","267","text/html"
"https://www.wsj.com/articles/for-u-s-business-schools-leaders-are-hard-to-find-1529496001","1055155","265","text/html"
"https://www.wsj.com/articles/ibms-go-to-disrupter-runs-toward-faster-growth-1532523600","1053585","268","text/html"
"https://www.wsj.com/articles/uber-hires-its-first-global-marketing-chief-1536595201","1065403","269","text/html"
"https://www.wsj.com/articles/too-many-bosses-means-too-little-time-1534766400","1055963","269","text/html"
"https://www.wsj.com/articles/chevron-boss-not-exxons-was-highest-paid-in-2017-1531134000","1050042","264","text/html"
"https://www.wsj.com/articles/when-three-brothers-with-a-blood-disorder-lost-their-jobs-the-eeoc-sued-1531128601","1072382","265","text/html"
"https://www.wsj.com/articles/tax-change-helps-executives-afford-pricier-planes-1536763868","1054816","263","text/html"
"https://www.wsj.com/articles/some-companies-spend-plenty-to-lure-executives-willing-to-relocate-1537362000","1067341","270","text/html"
"https://www.wsj.com/articles/undermined-at-the-office-how-women-can-cope-with-mistreatment-from-female-colleagues-1534956915","1054312","263","text/html"
"https://www.wsj.com/articles/columbia-business-school-dean-to-step-down-1536880116","1050000","264","text/html"
"https://www.wsj.com/articles/alphabets-chairman-on-government-china-and-fake-news-1535720400","1052814","262","text/html"
"https://www.wsj.com/articles/linkedins-co-founder-warns-of-perils-in-regulating-big-tech-1537967181","1057462","267","text/html"
"https://www.wsj.com/articles/u-s-workers-report-highest-job-satisfaction-since-2005-1535544000","1071023","264","text/html"
"https://www.wsj.com/articles/why-the-marine-corps-ditched-the-best-offense-in-history-1530187200","975984","43","text/html"
"https://www.wsj.com/video/","72676","98","text/html"
"https://www.wsj.com/articles/harvards-investment-gain-trails-rivals-1538150400","1072371","264","text/html"
"https://www.wsj.com/articles/harvard-endowment-chief-8-return-is-disappointing-1505847637?mod=article_inline","1053773","267","text/html"
"https://www.wsj.com/amp/articles/harvards-investment-gain-trails-rivals-1538150400","52621","30","text/html"
"https://www.wsj.com/articles/college-endowments-rose-12-2-in-fiscal-2017-reversing-decline-1516856461?mod=article_inline","1066855","279","text/html"
"https://www.wsj.com/news/types/education","644170","267","text/html"
"https://www.wsj.com/news/author/1295","436532","248","text/html"
"https://www.wsj.com/articles/harvard-endowment-chief-pushed-for-steeper-devaluation-of-assets-1513252800?mod=article_inline","1166527","271","text/html"
"https://www.wsj.com/news/author/8051","448135","250","text/html"
"https://www.wsj.com/amp/articles/senate-judiciary-committee-prepares-to-vote-on-kavanaugh-this-morning-1538134779","58559","38","text/html"
"https://www.wsj.com/articles/the-hearing-that-made-thursday-stop-1538087861?mod=article_inline","1076260","274","text/html"
"https://www.wsj.com/articles/conflicting-emotional-testimony-rivets-senate-and-nation-alike-1538092715?mod=article_inline","1075247","269","text/html"
"https://www.wsj.com/articles/rachel-mitchell-republicans-hired-hand-strikes-measured-tone-1538086368?mod=article_inline","1054400","267","text/html"
"https://www.wsj.com/articles/inside-the-room-key-exchanges-in-the-ford-kavanaugh-hearing-1538098324?mod=article_inline","947609","39","text/html"
"https://www.wsj.com/articles/justice-anthony-kennedys-exit-sets-the-stage-for-a-fierce-battle-over-his-successor-1530145183?mod=article_inline","1068809","282","text/html"
"https://www.wsj.com/articles/kavanaugh-high-school-friend-mark-judge-a-potential-key-to-many-questions-is-absent-1538089901?mod=article_inline","1062259","270","text/html"
"https://www.wsj.com/news/author/7635","430136","247","text/html"
"https://www.wsj.com/news/author/8271","632218","273","text/html"
"https://www.wsj.com/articles/can-the-fbi-investigate-the-kavanaugh-accusations-1537452001?mod=article_inline","1060225","272","text/html"
"https://www.wsj.com/news/author/7537","581885","271","text/html"
"https://www.wsj.com/news/author/7819","429561","247","text/html"
"https://www.wsj.com/articles/germanys-commercial-shipping-fleet-shrinks-by-a-third-1537707606","1058915","271","text/html"
"https://www.wsj.com/podcasts?mod=video","115433","83","text/html"
"https://www.wsj.com/articles/romantic-lushness-meets-post-tonal-grittiness-1527693829","1048199","258","text/html"
"https://www.wsj.com/articles/temporary-kings-review-alluringly-reserved-1536688927","1049553","259","text/html"
"https://www.wsj.com/articles/wild-wild-wild-by-robbie-fulks-and-linda-gail-lewis-review-running-toward-the-heart-1536084803","1048543","258","text/html"
"https://www.wsj.com/articles/nightconcert-by-erroll-garner-review-a-little-midnight-music-1534275663","1048216","258","text/html"
"https://www.wsj.com/articles/the-tree-review-fertile-country-1532548169","1047154","258","text/html"
"https://www.wsj.com/articles/tricentennial-rag-review-a-paean-to-traditional-jazz-1530649863","1047409","258","text/html"
"https://www.wsj.com/articles/both-directions-at-once-the-lost-album-review-sitting-in-the-studio-with-coltrane-1529344748","1050478","258","text/html"
"https://www.wsj.com/articles/west-side-story-reimagined-review-a-kaleidoscope-of-latin-jazz-1531777752","1047286","259","text/html"
"https://www.wsj.com/articles/live-at-the-village-vanguard-vol-i-the-embedded-sets-by-steve-coleman-review-the-complex-made-accessible-1534798090","1049482","258","text/html"
"https://www.wsj.com/articles/emanon-by-wayne-shorter-review-grand-ambitions-on-full-display-1536607575","1048520","258","text/html"
"https://www.wsj.com/articles/george-szell-the-complete-columbia-album-collection-review-a-maestros-time-in-cleveland-still-shines-1534971598","1051240","258","text/html"
"https://www.wsj.com/articles/live-by-cyrille-aimee-review-a-fresh-spin-on-old-records-1530118411","1048600","259","text/html"
"https://www.wsj.com/articles/debussy-his-first-performers-review-rare-restoration-1529438741","1048859","258","text/html"
"https://www.wsj.com/articles/el-maquech-review-big-sounds-from-a-small-group-1528735942","1045788","258","text/html"
"https://www.wsj.com/articles/bobbie-gentry-the-girl-from-chickasaw-countythe-complete-capitol-masters-review-a-country-talent-fully-recognized-1537905691","1051187","258","text/html"
"https://www.wsj.com/articles/rachmaninoff-plays-symphonic-dances-review-a-master-interprets-himself-1537212169","1048959","258","text/html"
"https://www.wsj.com/articles/double-up-plays-double-up-plus-and-dirt-and-more-dirt-reviews-1527002494","1048995","258","text/html"
"https://www.wsj.com/articles/new-music-premieres-in-detroit-1527776166","1049183","258","text/html"
"https://www.wsj.com/articles/a-personal-statement-turned-ritual-music-1528215549","1048013","258","text/html"
"https://www.wsj.com/articles/indigo-by-kandace-springs-review-adding-emotion-through-precision-1536266339","1046646","258","text/html"
"https://www.wsj.com/articles/oregons-freshened-festival-1532462638","1048570","258","text/html"
"https://www.wsj.com/articles/a-rhapsody-in-blue-the-extraordinary-life-of-oscar-levant-review-1534885851","1049577","258","text/html"
"https://www.wsj.com/articles/bernstein-complete-works-review-lenny-at-100-1526314663","1049540","258","text/html"
"https://www.wsj.com/articles/heaven-and-earth-by-kamasi-washington-review-a-musical-miracle-worker-1529512534","1051502","259","text/html"
"https://www.wsj.com/articles/big-red-machine-review-playing-to-their-strenghts-1535658785","1051425","259","text/html"
"https://www.wsj.com/articles/facebook-to-banks-give-us-your-data-well-give-you-our-users-1533564049","1064005","288","text/html"
"https://www.wsj.com/articles/the-cyberthreats-that-most-worry-election-officials-1537322820","1090339","319","text/html"
"https://www.wsj.com/articles/qualcomm-faces-demise-of-nxp-deal-as-u-s-china-trade-fight-rumbles-on-1532351897","1064986","284","text/html"
"https://www.wsj.com/articles/google-ceo-tells-employees-company-isnt-close-to-launching-search-engine-in-china-1534468540","1057336","265","text/html"
"https://www.wsj.com/articles/cargomatic-gets-new-funding-as-rebuilding-effort-gains-traction-1534341629","1055332","275","text/html"
"https://www.wsj.com/articles/companies-wary-of-cyberattacks-phishing-during-hurricanes-1536854401","1052360","268","text/html"
"https://www.wsj.com/articles/amazon-continues-profit-streak-1532635804","1057682","268","text/html"
"https://www.wsj.com/articles/google-earnings-hit-by-european-fine-1532376669","1064980","265","text/html"
"https://www.wsj.com/articles/whole-foods-introduces-grocery-pickup-for-online-orders-1533700861","1051778","267","text/html"
"https://www.wsj.com/articles/how-ai-can-help-stop-cyberattacks-1537322940","1117928","310","text/html"
"https://www.wsj.com/articles/abandoned-it-integration-linked-to-danske-bank-failures-1537480505","66826","59","text/html"
"https://www.wsj.com/articles/artificial-intelligence-the-robots-are-now-hiring-moving-upstream-1537435820","1073121","264","text/html"
"https://www.wsj.com/articles/tech-firms-embattled-over-privacy-warm-to-federal-regulation-1533547800","1057152","267","text/html"
"https://www.wsj.com/articles/salesforce-promotes-keith-block-to-co-ceo-1533704207","1074666","267","text/html"
"https://www.wsj.com/articles/microsoft-is-still-trying-to-find-cortanas-voice-1534239000","1067827","279","text/html"
"https://www.wsj.com/articles/business-lessons-from-the-basketball-court-1520993280","1077652","304","text/html"
"https://www.wsj.com/articles/truckers-get-digital-in-search-for-big-rigs-1536150603","1068026","280","text/html"
"https://www.wsj.com/articles/late-to-the-driverless-revolution-1534520404","1072040","267","text/html"
"https://www.wsj.com/articles/fulcrum-launches-behavioral-health-care-platform-1536861211","1038710","256","text/html"
"https://www.wsj.com/articles/as-wildfires-burn-miles-away-smog-blankets-the-northwest-1535535001","993899","49","text/html"
"https://www.wsj.com/articles/hca-healthcare-to-buy-nonprofit-mission-health-in-north-carolina-1535722417","1043963","259","text/html"
"https://www.wsj.com/articles/tpg-in-exclusive-talks-to-buy-abraajs-1-health-care-fund-1537799533","1049755","264","text/html"
"https://www.wsj.com/articles/its-early-days-for-the-use-of-ai-in-medicine-1534198356","1044484","260","text/html"
"https://www.wsj.com/articles/the-tax-and-spend-health-care-solution-1532890126","1047029","258","text/html"
"https://www.wsj.com/articles/carlyle-takes-minority-stake-in-pharmaceutical-ingredient-supplier-ambio-1536597709","1040236","257","text/html"
"https://www.wsj.com/articles/what-does-knee-surgery-cost-few-know-and-thats-a-problem-1534865358","1030996","52","text/html"
"https://www.wsj.com/livecoverage/kavanaugh","398261","238","text/html"
"https://www.wsj.com/articles/can-the-fbi-investigate-the-kavanaugh-accusations-1537452001","1059937","271","text/html"
"https://www.wsj.com/video/series","22513","59","text/html"
"https://www.wsj.com/news/author/7574","430078","247","text/html"
"https://www.wsj.com/articles/sec-action-could-mean-ban-for-musk-but-its-not-certain-1538092994","1050544","262","text/html"
"https://www.wsj.com/news/author/8126","436950","250","text/html"
"https://www.wsj.com/amp/articles/sec-action-could-mean-ban-for-musk-but-its-not-certain-1538092994","48378","27","text/html"
"https://www.wsj.com/articles/apple-homepod-review-super-sound-but-not-super-smart-1517923981","1062136","271","text/html"
"https://www.wsj.com/articles/we-were-promised-mind-blowing-personal-tech-whats-the-hold-up-1525356604","1094923","276","text/html"
"https://www.wsj.com/articles/naked-and-a-little-afraid-testing-the-body-scanning-mirror-1535547600","1065542","272","text/html"
"https://www.wsj.com/articles/icloud-storage-your-guide-to-the-other-apple-tax-1516820540","1065603","284","text/html"
"https://www.wsj.com/articles/iphone-xs-and-xs-max-review-sit-tight-for-the-xr-1537264800","1066869","276","text/html"
"https://www.wsj.com/articles/magic-leap-headset-test-drive-off-your-phone-and-into-your-world-1533730080","1122448","275","text/html"
"https://www.wsj.com/articles/alexa-whats-wrong-with-siri-1528215586","1058059","269","text/html"
"https://www.wsj.com/articles/shopping-for-an-unlimited-smartphone-plan-know-their-limits-1530197643","1179392","270","text/html"
"https://www.wsj.com/articles/apples-screen-time-wont-cure-your-iphone-addictionwithout-self-control-1536670800","1064463","270","text/html"
"https://www.wsj.com/articles/facebook-really-is-spying-on-you-just-not-through-your-phones-mic-1520448644","1070733","276","text/html"
"https://www.wsj.com/articles/privacy-policies-flooding-your-inbox-how-to-cut-through-the-gibberish-1526565342","1071617","276","text/html"
"https://www.wsj.com/articles/how-erdogans-push-for-endless-growth-brought-turkey-to-the-brink-1534526348?mod=article_inline","1406163","287","text/html"
"https://www.wsj.com/articles/theresa-mays-former-top-diplomat-is-now-her-antagonist-on-brexit-1538127000","1102255","270","text/html"
"https://www.wsj.com/articles/italy-widens-budget-deficit-target-1538081149","1048438","260","text/html"
"https://www.wsj.com/news/author/8663","625861","270","text/html"
"https://www.wsj.com/articles/labor-shortage-lifts-wages-on-europes-eastern-flank-1538049601","1088113","271","text/html"
"https://www.wsj.com/articles/ex-leftist-firebrand-in-greece-seeks-alliance-with-u-s-europe-in-balkans-1538069019","1053413","265","text/html"
"https://www.wsj.com/articles/turkish-president-erdogans-visit-to-germany-proves-tricky-for-merkel-1538150321","1055860","268","text/html"
"https://www.wsj.com/amp/articles/turkish-president-erdogans-visit-to-germany-proves-tricky-for-merkel-1538150321","54125","33","text/html"
"https://www.wsj.com/articles/merkel-ally-loses-vote-as-lawmakers-push-back-1537890501","1054208","262","text/html"
"https://www.wsj.com/articles/tensions-escalate-between-germany-and-turkey-1501148072?mod=article_inline","1123269","276","text/html"
"https://www.wsj.com/articles/papua-new-guinea-tries-to-break-bond-market-jinx-1538051469?mod=article_inline","1052350","267","text/html"
"https://www.wsj.com/articles/u-s-to-counter-chinese-cable-project-in-south-pacific-1538132358","1052149","266","text/html"
"https://www.wsj.com/amp/articles/u-s-to-counter-chinese-cable-project-in-south-pacific-1538132358","51849","32","text/html"
"https://www.wsj.com/articles/chinas-global-building-spree-runs-into-trouble-in-pakistan-1532280460?mod=article_inline","1229928","59","text/html"
"https://www.wsj.com/articles/americans-return-to-guadalcanal-this-time-to-face-beijing-1536411601?mod=article_inline","1178125","279","text/html"
"https://www.wsj.com/news/author/7864","437432","248","text/html"
"https://www.wsj.com/articles/australia-bans-chinas-huawei-from-5g-network-rollout-1534992631?mod=article_inline","1055888","270","text/html"
"https://www.wsj.com/articles/pentagon-asking-military-bases-to-remove-huawei-zte-phones-1525262076?mod=article_inline","1035469","263","text/html"
"https://www.wsj.com/articles/wsj-magazine-contributors-september-womens-2018-1535037343","1088554","278","text/html"
"https://www.wsj.com/articles/wsj-magazine-editors-letter-all-in-the-family-1535036574","1087760","286","text/html"
"https://www.wsj.com/articles/glenn-close-shares-a-few-of-her-favorite-things-1532449884","1079716","270","text/html"
"https://www.wsj.com/articles/how-cannabis-is-making-its-way-into-skin-care-1532357916","1087609","278","text/html"
"https://www.wsj.com/articles/how-producer-jason-blum-is-disrupting-hollywood-1531750907","1107748","274","text/html"
"http://www.wsj.com/public/page/archive-2018-2-25.html","163721","572","text/html"
"http://www.wsj.com/public/page/archive-2018-7-26.html","207652","664","text/html"
"http://www.wsj.com/public/page/archive-2018-6-15.html","190119","624","text/html"
"http://www.wsj.com/public/page/archive-2018-8-29.html","178435","603","text/html"
"http://www.wsj.com/public/page/archive-2018-7-14.html","136941","514","text/html"
"http://www.wsj.com/public/page/archive-2018-9-28.html","123889","487","text/html"
"http://www.wsj.com/public/page/archive-2018-4-26.html","208596","665","text/html"
"http://www.wsj.com/public/page/archive-2018-8-13.html","168577","584","text/html"
"http://www.wsj.com/public/page/archive-2018-5-25.html","184179","615","text/html"
"http://www.wsj.com/public/page/archive-2018-3-11.html","147604","538","text/html"
"http://www.wsj.com/public/page/archive-2018-6-27.html","189495","624","text/html"
"http://www.wsj.com/public/page/archive-2018-1-02.html","170507","587","text/html"
"http://www.wsj.com/public/page/archive-2018-8-04.html","135289","511","text/html"
"http://www.wsj.com/public/page/archive-2018-7-23.html","174687","596","text/html"
